;Longitude,Latitude
18.168978095055,40.362519898436
18.16967278719,40.363173892591
18.169710338116,40.363676646284
18.169578909874,40.36465353095
18.168428242207,40.364569740071
18.167244046926,40.36446755609
18.167033493519,40.365470996777
18.165660202503,40.365475084082
18.165562301874,40.365710103658
18.165434226394,40.365886878712
18.165315203369,40.365988549704
18.163702189922,40.366938323069
18.162791579962,40.367508487202
18.161607384682,40.36817673795
18.160751760006,40.368936941754
18.160662408918,40.369034265357
18.16057305783,40.369131588961
18.160480186343,40.369195449469
18.16020861268,40.369453957184
18.159992024303,40.369734942167
18.159820027649,40.370018480372
18.15971005708,40.370219766229
18.159669153392,40.370319898056
18.159601427615,40.370555411614
18.15957929939,40.370701521563
18.159509561956,40.37116539301
18.159743081778,40.371641010707
18.159697651863,40.371675239221
18.159849196672,40.371998103832
18.159831762314,40.37256618366
18.159926980734,40.372997347496
18.160716220737,40.375589363585
18.16090464592,40.37605628374
18.161199688911,40.376440428912
18.160960972309,40.376657020436
18.159295320511,40.382267724266
18.159206807613,40.382631402708
18.158819228411,40.382655920285
18.158367276192,40.383003251668
18.156943023205,40.384200509651
18.156871944666,40.384314922269
18.156532645226,40.385814526834
18.156457543373,40.385964689758
18.156551420689,40.386133493176
18.156594336033,40.386420791697
18.156768679619,40.386908304713
18.156940340996,40.387260980258
18.157133460045,40.387818714594
18.157325237989,40.388262038592
18.157305121422,40.388642028268
18.157189786434,40.389087389782
18.157394975424,40.390043477031
18.157376870513,40.390186480367
18.157323561609,40.390347869482
18.157249800861,40.390488829278
18.157082498074,40.391077180025
18.156791478396,40.391512311125
18.15667077899,40.391749282747
18.156339861453,40.392186452347
18.155933842063,40.392732398927
18.155490271747,40.393644515012
18.155151307583,40.394167979896
18.155133873224,40.3943947283
18.155596554279,40.39619847444
18.15551944077,40.396539602645
18.155502341688,40.396918522933
18.155394047499,40.397375065739
18.155438303947,40.39810430546
18.155744075775,40.398635395597
18.155561685562,40.399297209751
18.155583143234,40.399734330346
18.155687749386,40.400281748398
18.155847340822,40.400455368865
18.156006932259,40.40065758508
18.155965358019,40.401268315213
