;Longitude,Latitude
18.155918419361,40.401233591575
18.155705183744,40.401358188076
18.155289441347,40.401578784595
18.154779821634,40.402038358354
18.154618889093,40.402238527277
18.154388219118,40.402816562764
18.154734224081,40.403071877212
18.154833465815,40.403351700734
18.154862970114,40.403600885665
18.154860287905,40.403653990511
18.154857605696,40.403707095356
18.153957724571,40.405727090063
18.15389201045,40.405865975237
18.153819590807,40.406145787144
18.153728395701,40.406431725118
18.153733760118,40.406539972748
18.154106587172,40.407465176521
18.154313117266,40.408133030944
18.154309093952,40.408815175102
18.154305070639,40.409558581821
18.154279589653,40.410400010288
18.154267519712,40.410598111897
18.154174983501,40.410736987185
18.154010027647,40.410826847406
18.153776675463,40.410906496138
18.153559416532,40.41093713024
18.1534306705,40.41095142615
18.152907639742,40.411153610834
18.152642101049,40.411294527073
18.152448982,40.41153551358
18.152229040861,40.411858189077
18.152009099722,40.412154313962
18.151775747538,40.412405508534
18.151626884937,40.412630153291
18.1514967978,40.412911979289
18.151459246874,40.413024300916
18.151162862778,40.413549146761
18.150802105665,40.414302712041
18.150700181723,40.414592699683
18.150614351034,40.414860222386
18.150576800108,40.41521555624
18.150525838137,40.415771016895
18.15049096942,40.415971144978
18.150421231985,40.416138598631
18.150276392698,40.416410199401
18.150104731321,40.416718556841
18.149914294481,40.417059586272
18.149798959494,40.417220910969
18.149520009756,40.417535390913
18.149481117725,40.417678335855
18.149352371693,40.418082664192
18.14931884408,40.418317500242
18.149227648974,40.418636059139
18.149149864912,40.418901523734
18.14910158515,40.419152693117
18.149066716433,40.419299718662
18.149021118879,40.419438575827
18.148943334818,40.41960193683
18.148892372847,40.419722415315
18.148943334818,40.419800011514
18.149230331183,40.419987875624
18.149353712797,40.420089975463
18.14948245883,40.420226789006
18.149683624506,40.420404441996
18.149823099375,40.420488163358
18.149925023317,40.420571884615
18.150045722723,40.420737284842
18.150198608637,40.420963943751
18.150330036879,40.421088503728
18.150405138731,40.421133426941
18.150549978018,40.421200811705
18.150641173124,40.421290657952
18.150756508112,40.421425427098
18.150826245546,40.421529566708
18.15100595355,40.421643915897
18.151148110628,40.421735803498
18.151738196611,40.422199323481
18.151952773333,40.422354510075
18.152247816324,40.42250969631
18.15228536725,40.42259749889
18.152220994234,40.422726139673
18.152188807726,40.42287928314
18.152220994234,40.422991588128
18.153039067984,40.423826722976
18.153098076582,40.423900230681
18.153803497553,40.42483336318
18.1540556252,40.425088594103
18.154339939356,40.425400995435
18.154669851065,40.425976790167
18.154645711183,40.426046211894
18.153476268053,40.426883350606
18.156609088182,40.427740896531
18.156719058752,40.427749063583
18.157311826944,40.427665351258
18.157462030649,40.427663309493
18.158154040575,40.427822567002
18.158529549837,40.427943030764
18.158947974443,40.427989991156
18.158646225929,40.428524928952
18.15845310688,40.429274243062
18.158400803804,40.429460039002
18.158317655325,40.429725460883
18.158199638128,40.42993983933
18.158133924007,40.430072549455
18.158076256514,40.430356344073
18.157952874899,40.430619720741
18.157853633165,40.430797346284
18.157808035612,40.43093822138
18.157711476088,40.431091346151
18.157631009817,40.431228137317
18.157526403665,40.43137513647
18.157413750887,40.431518052004
18.157311826944,40.431620134343
18.157177716494,40.431854923135
18.157032877207,40.432108085782
18.156890720129,40.432506202534
18.156740516424,40.432867568006
18.156685531139,40.433184016401
18.1566439569,40.433531087123
18.156625181436,40.433735245533
18.156579583883,40.433802617673
18.155753463507,40.433537211884
18.155512064695,40.433455548353
18.155316263437,40.433365718355
18.155182152987,40.433335094465
18.155042678118,40.433382051091
18.154637664556,40.433780160301
18.154153525829,40.43425380511
18.153951019049,40.434457961327
18.153685480356,40.434782568435
18.153513818979,40.434935684451
18.15242215991,40.435903367515
18.152286708355,40.43604219134
18.151915222406,40.436148350985
18.151594698429,40.436283090361
18.151335865259,40.43643824446
18.151121288538,40.436654642567
18.150949627161,40.436920036483
18.150882571936,40.437073147632
18.150804787874,40.437336497993
18.150791376829,40.437461027649
18.150820881128,40.437844822516
18.150823563337,40.438126542885
18.15073505044,40.438757347258
18.150515109301,40.439496340321
18.150440007448,40.439661694011
18.1495924294,40.44101921201
18.149302750826,40.441282546914
18.148402869701,40.441958230978
18.148626834154,40.441960272309
18.148838728666,40.441952106984
18.149029165506,40.442003140252
18.149195462465,40.442084793401
18.156269788742,40.446489833765
18.157079815865,40.44716750666
18.159131705761,40.448929015984
18.159538060427,40.44941071849
18.159543424845,40.449547472386
18.160266280174,40.451523228961
18.162471055985,40.457548111404
