;Longitude,Latitude
18.16596865654,40.346110743894
18.167631626129,40.348056831392
18.167803287506,40.347958710677
18.167964220047,40.348097714981
18.169541358948,40.3471982703
18.169745206833,40.347075617823
18.170410394669,40.347746115306
18.170603513718,40.347917827004
18.171375989914,40.347639817369
18.171612024307,40.347582579949
18.171815872192,40.347508988909
18.172008991242,40.347329099362
18.173135519028,40.348130421834
18.173360824585,40.348261249089
18.173060417175,40.349209739095
18.172899484634,40.349381447066
18.17361831665,40.350223627454
18.174487352371,40.351523671677
18.174637556076,40.351752607686
18.174047470093,40.351916132932
18.17427277565,40.352741929365
18.174154758453,40.353412370516
18.173800706863,40.353535011469
18.173757791519,40.35406645302
18.173521757126,40.355775213624
