;Longitude,Latitude
18.216490745544,40.394934018733
18.217381238937,40.395505988715
18.218277096748,40.396012586641
18.218961060047,40.396498753647
18.219104558229,40.396629487034
18.219402953982,40.396987981188
18.219499513507,40.397146289965
18.219546116888,40.397263744624
18.219600766897,40.397493546624
18.219668492675,40.397642662169
18.220645487308,40.39900307093
18.220856040716,40.399658753624
18.221173211932,40.400237830071
18.221490383148,40.400816906518
18.222863674164,40.402418270292
18.223314285278,40.402826774121
18.223764896393,40.40323527795
18.226726055145,40.405326772369
18.229343891144,40.407156776676
18.230341672897,40.407957387915
18.217359781265,40.415881291626
18.212408423424,40.418870893257
18.208870589733,40.42099865721
18.208674788475,40.422285084538
18.209138810635,40.423755257074
18.209102600813,40.424306563492
18.209130093455,40.424537294096
18.209196813405,40.424688391584
18.209675252438,40.425204979083
18.210027962923,40.425525547196
18.210576474667,40.426366775998
18.211155831814,40.42863926625
18.209911286831,40.430595220629
18.209832161665,40.430678929307
18.209515661001,40.431146470983
18.209322541952,40.431446594275
18.209392279386,40.431881464424
18.208901435137,40.432792028492
18.208096772432,40.433571918854
18.207894265652,40.433771993982
18.207549601793,40.433982276382
18.206838816404,40.43438446516
18.205018937588,40.435376656631
18.204572349787,40.435586934012
18.203173577785,40.435952365956
18.202076554298,40.436242260276
18.203013986349,40.437120101648
18.203156143427,40.437238507173
18.20322856307,40.437360995648
18.20322856307,40.437471234987
18.203836083412,40.437948936703
18.202460110187,40.439390187121
18.206925988197,40.44198680961
18.206876367331,40.442097041176
18.206571936607,40.442301173766
18.206254094839,40.442356289408
18.205964416265,40.442356289408
18.205666691065,40.442393033144
18.205218762159,40.44251551212
18.204985409975,40.44260124727
18.204475790262,40.442927856364
18.203878998756,40.443427973464
18.211888074875,40.449690349294
18.212537169456,40.449029030772
18.216431736946,40.453633632048
18.218046426773,40.455388849118
