;Longitude,Latitude
18.41225116,39.98536589
18.4112491,39.98272324
18.40727541,39.97894139
18.4058668,39.97528732
18.40580193,39.97256862
18.40506306,39.97115954
18.40418715,39.96466066
18.40253376,39.96128627
18.40226328,39.95851519
18.40268103,39.95632628
18.40083372,39.94811065
18.40080692,39.94514941
18.39877119,39.94123634
18.39777234,39.93442552
18.39684645,39.93396225
18.39613332,39.93453426
18.39568659,39.93419973
18.39534944,39.93312054
18.39571414,39.93195665
18.39424658,39.92942504
18.39435839,39.92705799
18.39516378,39.92567299
18.39434613,39.9264415
18.39395327,39.9250063
18.39214775,39.92453867
18.39124994,39.92312942
18.39027875,39.92342737
18.3894906,39.92242785
18.39198788,39.91914271
18.39229745,39.91810573
18.39201682,39.91659028
18.39059456,39.91494642
18.39072204,39.91416956
18.38974172,39.91232213
18.38580625,39.90967954
18.3869926,39.9075939
18.38724288,39.90580545
18.3900262,39.90371651
18.39073062,39.90136547
18.39352598,39.89617152
18.39471647,39.88948494
18.39374758,39.88639791
18.39597493,39.88151687
18.3962242,39.87932272
18.39576068,39.87216558
18.39457909,39.87076798
18.39102245,39.86978456
18.39121191,39.86889647
18.3926748,39.86789083
18.39298217,39.86720754
18.39068483,39.86542764
18.39011318,39.86251097
18.38701769,39.8583429
18.38720818,39.85716971
18.38930318,39.85493582
18.38964759,39.85397428
18.38976787,39.85282981
18.38843772,39.8465806
18.38748238,39.84522256
18.38588261,39.84439835
18.38612527,39.84454388
18.38581715,39.84435954
18.38576717,39.842844
18.38418787,39.84131724
18.3846519,39.83979903
18.38421051,39.83873939
18.38466738,39.8314421
18.38842467,39.82483409
18.38917754,39.81972378
18.38844703,39.81854464
18.38440974,39.81566879
18.38012715,39.80979315
18.37749233,39.80892261
18.3759279,39.80650219
18.37516886,39.806196
18.37587755,39.80636515
18.37456442,39.80561757
18.37558041,39.80205079
18.37290156,39.79917867
18.37089066,39.79770796
18.36914194,39.79781351
18.36718351,39.79988901
18.36753762,39.80075394
18.36563166,39.80709611
18.36568901,39.8092005
18.36680403,39.81241043
18.37051892,39.81795573
18.3680925,39.8273027
18.36659795,39.82682663
18.36559589,39.82724679
18.36487404,39.8288284
18.36277033,39.82960412
18.35803583,39.83247458
18.35699396,39.83438728
18.35936275,39.83563498
