;Longitude,Latitude
18.110792934895,40.39106492277
18.111106753349,40.390803434136
18.111407160759,40.39052560135
18.111455440521,40.390296797019
18.111385703087,40.390133364878
18.111530542374,40.390014876327
18.111798763275,40.390051648658
18.112120628357,40.389937245785
18.11263024807,40.389549091729
18.113113045692,40.389103733268
18.113220334053,40.388895353527
18.113161325455,40.388691059037
18.113284707069,40.38858891156
18.113601207733,40.388601169266
18.113933801651,40.388478592111
18.114636540413,40.387906562438
18.115425109863,40.387220120418
18.11548948288,40.387052594816
18.115398287773,40.386909584825
18.115553855896,40.386717542361
18.115827441216,40.386684854227
18.116143941879,40.386533671402
18.117173910141,40.385459037763
18.118225336075,40.384286319133
18.118295073509,40.384090183014
18.118203878403,40.383849098251
18.118380904198,40.383710167657
18.118659853935,40.383751029627
18.119035363197,40.383616185034
18.120542764664,40.382782594291
18.122184276581,40.381801886092
18.122237920761,40.381421857826
18.122388124466,40.381360562744
18.122672438621,40.381417771489
18.123023808003,40.381338087867
18.123967945576,40.380831379548
18.124971091747,40.380214334433
18.125067651272,40.380042704985
18.125051558018,40.379844513294
18.125255405903,40.379721920204
18.125488758087,40.379791389649
18.125773072243,40.37974439562
18.126416802406,40.379362312517
18.126457035541,40.379305102027
18.12645971775,40.379213156493
18.126615285873,40.379127340549
18.126687705517,40.379141643214
18.126781582832,40.379137556739
18.127151727676,40.378961838062
18.12749505043,40.378716648446
18.127540647984,40.378643091387
18.127554059029,40.378561361227
18.12774181366,40.378448982095
18.127867877483,40.378473501194
18.12801271677,40.378442852319
18.128455281258,40.378250785715
18.128962218761,40.37796064151
18.129941225052,40.377353786562
18.130005598068,40.377265924955
18.130040466785,40.377126980784
18.130174577236,40.377043205484
18.130399882793,40.377055465291
18.13065469265,40.376983949721
18.132542967796,40.37589077371
18.132733404636,40.375717089907
18.132797777653,40.375596532651
18.13283264637,40.375465758435
18.13277900219,40.375230772877
18.132964074612,40.375134735066
18.133192062378,40.375204209241
18.13340395689,40.375220556095
18.133688271046,40.375191949097
18.133964538574,40.37506730418
18.134973049164,40.374509464264
18.136142492294,40.37378201773
18.136386573315,40.373547026301
18.136434853077,40.37345507291
18.13639998436,40.37331612088
18.136515319347,40.373228254008
18.136638700962,40.373234384259
18.136823773384,40.373171038309
18.13784301281,40.372353665872
18.13841432333,40.371846889983
18.138462603092,40.37172428234
18.138382136822,40.371568979006
18.138508200645,40.371493370674
18.138674497604,40.371532196585
18.138867616653,40.371474979445
18.140106797218,40.370473671643
18.141174316406,40.369586786595
18.142440319061,40.368520056858
18.144183754921,40.367048677793
