;Longitude,Latitude
18.114695549011,40.458923635503
18.11426371336,40.459342001491
18.114176541567,40.459385878748
18.114099428058,40.459383837946
18.114053159952,40.459375674738
18.114003539085,40.459365980926
18.113933801651,40.459360878919
18.113821148872,40.459365980926
18.113788291812,40.459374144136
18.113661557436,40.459426694776
18.113591149449,40.459471592378
18.112920597196,40.46008382941
18.112840801477,40.460171582927
18.112010993063,40.461358277262
18.111524507403,40.462202126489
18.110811710358,40.463747951417
18.110307455063,40.465102942294
18.110162615776,40.465302923572
18.110049962997,40.465749818359
18.109981566668,40.465919188665
18.109813928604,40.466198750767
18.109802529216,40.46622068716
18.109786435962,40.466266600517
18.109748214483,40.46645739569
18.109740838408,40.466485453757
18.10972943902,40.466505859617
18.109602704644,40.466702775849
18.109530285001,40.466817558361
18.109471946955,40.466928769673
18.109357953072,40.467157313444
18.109282180667,40.467279747287
18.109273128211,40.467304489095
18.109264075756,40.467329230902
18.109152764082,40.467672044223
18.109128624201,40.467725098509
18.109054863453,40.467862835403
18.109007254243,40.467928132794
18.108837939799,40.468116372261
18.108673989773,40.468339300848
18.108411133289,40.468721389004
18.107002973557,40.470938885754
18.107115626335,40.470977654312
18.107571601868,40.470955209361
18.108521103859,40.47132044901
18.108547925949,40.471371459976
18.107442855835,40.473183344361
18.107437491417,40.473391463086
18.107450902462,40.473842376995
18.107904195786,40.475378760379
18.108472824097,40.476521327676
18.110747337341,40.478194337566
18.10982465744,40.479598001505
18.109931945801,40.480724175772
18.110141158104,40.481230131973
18.111133575439,40.481295416366
18.111401796341,40.481303576908
18.111814856529,40.481234212249
18.112378120422,40.481066920712
18.117763996124,40.47878192139
18.118348717689,40.478431003891
18.119169473648,40.477802612158
18.120451569557,40.476329540952
18.121427893639,40.475146163941
18.121583461761,40.474962534604
18.12166929245,40.474872760079
18.122339844704,40.474338191103
18.128943443298,40.469282019092
18.129415512085,40.468988186253
18.136308789253,40.468522948297
18.137049078941,40.468482137796
18.137612342835,40.46844132727
18.137883245945,40.468392354607
18.138004615903,40.468377050637
18.138146102428,40.468341341378
18.13817627728,40.468328588065
18.138492107391,40.468216868936
18.138675838709,40.468124024588
18.138894438744,40.467996490933
18.139052689075,40.467878139485
18.140069246292,40.466808885911
18.140444755554,40.466539529273
18.142998218536,40.463927530092
18.144693374634,40.462948004212
18.146667480469,40.462229676155
18.147139549255,40.461772554301
18.148019313812,40.460817486104
18.148877620697,40.459829751719
18.149172663689,40.459613427787
18.149757385254,40.459339960688
18.150647878647,40.459168532983
18.151817321777,40.458980778328
18.152155280113,40.460515453164
18.152042627335,40.460586879905
18.151905834675,40.460651164012
18.151849508286,40.460695040481
18.152053356171,40.461495014515
18.152230381966,40.461646028953
18.152281343937,40.461748065543
18.153340816498,40.465902863835
18.152911663055,40.466849697429
18.152278661728,40.467086403741
18.152149915695,40.467233324482
18.151927292347,40.467639395411
18.15159201622,40.468245436402
18.15148472786,40.4685066241
18.151055574417,40.468947376035
18.151098489761,40.469837033167
18.150508403778,40.469853357041
18.148770332336,40.472758943394
18.149242401123,40.473958676315
18.150658607483,40.474962534604
18.145573139191,40.479059389742
18.145835995674,40.479177721485
18.140981197357,40.477410884466
18.140712976456,40.477370079367
18.139446973801,40.476829407045
18.139109015465,40.476673326595
18.13852161169,40.476391258312
18.138180971146,40.476219365352
18.136614561081,40.475501179234
18.135058879852,40.474097429641
18.134479522705,40.473395543838
18.133299350739,40.4726936507
18.131754398346,40.470987856561
18.129351139069,40.469857438009
18.128793239593,40.469369760593
18.129458427429,40.468367868262
18.129308223724,40.467788354042
18.128986358643,40.467486353892
18.128739595413,40.466882346625
18.129002451897,40.466568097453
18.129026591778,40.466498717567
18.129061460495,40.466343632858
18.129052743316,40.466271702
18.129044026136,40.466202831957
18.129047378898,40.466168141834
18.129067495465,40.466132431395
18.129495978355,40.465812056894
18.12959253788,40.465760021401
18.130086064339,40.465294761083
18.130308687687,40.46509477978
18.130694925785,40.464682571543
18.130767345428,40.464409125079
18.130858540535,40.464143839616
18.130869269371,40.463882635469
18.130853176117,40.463641836519
18.130745887756,40.463464297758
18.13057154417,40.463217375253
18.130405247211,40.462919434493
18.130268454552,40.46272556822
18.130150437355,40.462503131492
18.130072653294,40.462313345444
18.13008338213,40.462123558859
18.130099475384,40.461692965804
18.129986822605,40.46114808817
18.129914402962,40.4607827932
18.129774928093,40.460141991638
18.129552304745,40.45975220171
18.129589855671,40.458890982438
18.128356039524,40.459178737025
18.12719732523,40.459458327181
18.126918375492,40.459501183963
18.125947415829,40.459748120128
18.125137388706,40.459929750282
18.124729692936,40.46017872565
18.124633133411,40.460246071288
18.124429285526,40.460301172214
18.124252259731,40.460386884676
18.124013543129,40.460460352413
18.12368363142,40.460507290093
18.123230338097,40.460535860838
18.12289506197,40.460605246882
18.122232556343,40.4607154481
18.121366202831,40.461192984622
18.121173083782,40.461301144132
18.120400607586,40.461564399569
18.119810521603,40.461572562512
18.11943769455,40.461515421892
18.119322359562,40.461446036787
18.118380904198,40.460937890748
18.117637932301,40.460658306751
18.117565512657,40.460627695293
18.117423355579,40.460535860838
18.11687618494,40.460235867408
18.11630487442,40.460080768239
18.115910589695,40.459933831853
18.115773797035,40.459886893773
18.115537762642,40.459790976726
18.115425109863,40.459623631762
18.115387558937,40.45946240878
18.115097880363,40.459235879633
18.114749193191,40.458919553871
